#"Step","Potential Energy (kJ/mole)","Temperature (K)","Harmonic Bond Energy (kJ/mol)","Harmonic Angle Energy (kJ/mol)","Periodic Torsion Energy (kJ/mol)","LJ 12-10 Contact Energy (kJ/mol)","LJ 12 Repulsion Energy (kJ/mol)"
96000,-52.476470947265625,121.1498341777333,30.273704528808594,19.52774429321289,16.73837661743164,-119.0225830078125,0.006295280531048775
98000,-49.507720947265625,143.37157604815576,26.69005584716797,27.014490127563477,13.828060150146484,-117.05713653564453,0.016812099143862724
100000,-38.47481918334961,118.79886262409342,41.16722106933594,22.871545791625977,15.617673873901367,-118.13544464111328,0.004181377589702606
102000,-21.049896240234375,122.63002702635264,38.3789176940918,28.578994750976562,17.739727020263672,-105.76144409179688,0.013902818784117699
104000,-23.9968318939209,125.74138746202226,38.36457443237305,33.08393096923828,21.285707473754883,-116.73600769042969,0.0049654897302389145
106000,-18.437198638916016,116.67388959628207,38.4056282043457,25.336811065673828,29.231857299804688,-111.48464965820312,0.07315612584352493
108000,-32.26768112182617,123.91126202879023,35.601829528808594,33.01824188232422,15.476618766784668,-116.37512969970703,0.010759085416793823
110000,-34.30317306518555,136.745691929442,32.61786651611328,33.880123138427734,8.967645645141602,-109.77619171142578,0.007382924668490887
112000,-39.181373596191406,125.69071844724402,23.826017379760742,32.41434097290039,12.645797729492188,-108.08126068115234,0.013731948100030422
114000,-20.690567016601562,132.61967037421547,29.119949340820312,20.8057918548584,24.045650482177734,-94.66889190673828,0.006926302332431078
116000,-27.290346145629883,117.82356294631298,33.175621032714844,28.01226806640625,23.55713653564453,-112.04469299316406,0.009319021366536617
118000,-27.646800994873047,157.7766020311135,28.97024154663086,33.20640182495117,20.467626571655273,-110.33100891113281,0.039932601153850555
120000,-36.190338134765625,156.80917846504352,30.21358299255371,31.652029037475586,15.537385940551758,-113.60609436035156,0.012759467586874962
122000,-40.6699333190918,143.74548106986785,28.245708465576172,28.369037628173828,16.852197647094727,-114.14940643310547,0.012532975524663925
124000,-40.024314880371094,129.0748848347692,36.039039611816406,25.10080337524414,15.856790542602539,-117.02896881103516,0.00802377238869667
126000,-53.52956771850586,166.05550421184134,26.073591232299805,31.28883171081543,9.27513599395752,-120.17134857177734,0.004218145739287138
128000,-8.083524703979492,133.3237603509361,36.508567810058594,32.59239959716797,29.096824645996094,-106.28834533691406,0.007023124489933252
130000,-2.2273902893066406,127.31503267009964,30.63423728942871,28.231765747070312,35.849605560302734,-97.14234161376953,0.19934651255607605
132000,-15.455707550048828,142.14290262132005,31.645675659179688,33.64141082763672,27.660846710205078,-108.57588195800781,0.1722397804260254
134000,-17.289081573486328,115.76216275707742,23.509784698486328,27.92560577392578,30.757726669311523,-99.58518981933594,0.10298754274845123
136000,-2.4446945190429688,131.317120166542,42.017478942871094,30.20693588256836,25.818618774414062,-100.49469757080078,0.006974944844841957
138000,-26.755830764770508,129.59856979641248,33.5776252746582,21.696073532104492,26.643980026245117,-108.68648529052734,0.012974651530385017
140000,-9.656660079956055,143.91310652019163,35.69667053222656,26.5257511138916,25.465335845947266,-97.353759765625,0.009345942176878452
142000,-0.5649871826171875,120.2970730340893,39.420597076416016,23.84903335571289,24.115224838256836,-87.95552062988281,0.00567775871604681
144000,-13.732931137084961,117.74177182021272,37.70417785644531,31.29139518737793,20.65127944946289,-103.41292572021484,0.03314168006181717
146000,-49.37643814086914,139.04166451854047,32.70026397705078,21.10948371887207,13.751033782958984,-116.95500183105469,0.01778416335582733
148000,-26.965662002563477,134.0360227493951,34.2802848815918,25.96829605102539,13.479055404663086,-100.70072937011719,0.007437045220285654
150000,-12.959554672241211,142.57131912978565,39.12195587158203,26.888343811035156,23.124561309814453,-102.09876251220703,0.004347255919128656
152000,-1.1979866027832031,126.51403975585367,34.804718017578125,30.004302978515625,32.63972473144531,-98.68213653564453,0.03540334478020668
154000,4.8709716796875,128.259420521094,35.22571563720703,36.4324951171875,32.50872039794922,-99.34969329833984,0.05373808369040489
156000,4.50311279296875,123.75422727236842,32.74460220336914,31.106128692626953,36.73358154296875,-96.41251373291016,0.33130979537963867
158000,11.863948822021484,132.74575507029923,39.79993438720703,30.845420837402344,25.893220901489258,-84.73530578613281,0.06067982316017151
160000,10.056270599365234,141.5701257789182,34.227577209472656,27.904069900512695,30.571331024169922,-82.67155456542969,0.024847054854035378
162000,6.898212432861328,121.5693422685846,38.87279510498047,24.716262817382812,26.274293899536133,-82.96955871582031,0.004422842059284449
164000,12.492237091064453,122.16231598482658,48.59502410888672,34.35953903198242,24.62819480895996,-95.26673889160156,0.17622733116149902
166000,2.7719650268554688,134.36648489765557,36.935420989990234,35.8011589050293,26.967857360839844,-97.09766387939453,0.16519546508789062
168000,-5.942075729370117,138.08010980270137,45.81671905517578,20.66490936279297,25.91490936279297,-98.63352966308594,0.294916570186615
170000,10.577393531799316,145.3258840582599,34.434059143066406,28.23867416381836,30.5042724609375,-82.67889404296875,0.0792778879404068
172000,12.909969329833984,139.21937406820228,29.506113052368164,43.977012634277344,34.134769439697266,-94.90769958496094,0.1997879594564438
174000,-8.843944549560547,127.39364085299654,29.70623016357422,29.885568618774414,30.052101135253906,-98.76664733886719,0.27880334854125977
176000,12.75204086303711,127.12535601866412,41.446983337402344,37.616065979003906,32.60045623779297,-98.9546890258789,0.04322207346558571
178000,4.582210540771484,134.89311384280228,31.000471115112305,35.74120330810547,31.100791931152344,-93.693115234375,0.43286246061325073
180000,2.320964813232422,138.4663738200951,30.234966278076172,21.371105194091797,36.44924545288086,-86.30958557128906,0.5752384066581726
182000,-11.547286987304688,166.38400689056215,46.515830993652344,29.955135345458984,24.773448944091797,-113.10537719726562,0.313678503036499
184000,-0.7199573516845703,152.19630997551863,41.52865982055664,27.232072830200195,30.203521728515625,-101.1258773803711,1.4416627883911133
186000,25.908111572265625,153.47626415396448,40.594417572021484,34.85614776611328,34.38609313964844,-83.95561981201172,0.027082938700914383
188000,17.559154510498047,145.4118904334674,33.979530334472656,35.71438980102539,32.83891296386719,-85.109619140625,0.13594292104244232
190000,50.57757568359375,147.33683507564118,36.69776916503906,50.732643127441406,39.23680877685547,-76.20977783203125,0.12013324350118637
192000,40.53776931762695,127.98931003465397,50.16872024536133,33.26852798461914,45.837501525878906,-89.43354797363281,0.6965725421905518
194000,28.118017196655273,150.19473573676356,37.683170318603516,32.6484375,38.84855651855469,-81.06477355957031,0.0026299392338842154
196000,38.411842346191406,152.34481864984608,37.36793899536133,33.40459442138672,33.83347702026367,-66.30043029785156,0.106268510222435
198000,35.28818130493164,177.88636072301412,41.645904541015625,33.34680938720703,34.985313415527344,-74.80731201171875,0.11747542768716812
200000,44.53202819824219,150.18563615138933,34.041748046875,39.555625915527344,39.666751861572266,-69.7980728149414,1.0659741163253784
202000,10.983625411987305,138.88374083203485,30.685565948486328,32.726497650146484,29.8886661529541,-83.25599670410156,0.9388826489448547
204000,6.080251693725586,140.84658448262135,35.61954116821289,41.64916229248047,24.099822998046875,-95.3180923461914,0.02982390858232975
206000,9.511259078979492,136.41359529683388,28.592884063720703,46.79183578491211,32.933189392089844,-98.84622192382812,0.03958553075790405
208000,-25.062829971313477,146.9597853442777,31.320171356201172,21.583568572998047,13.575496673583984,-91.55329132080078,0.011227460578083992
210000,-43.49647521972656,136.78356226269074,27.901416778564453,25.124732971191406,17.618043899536133,-114.16085052490234,0.020181361585855484
212000,-49.19457244873047,141.6190456086928,26.942304611206055,22.71926498413086,16.537872314453125,-115.40354919433594,0.009535785764455795
214000,-31.142892837524414,115.72323144276089,32.47364044189453,34.036582946777344,13.520173072814941,-111.17864227294922,0.005354025401175022
216000,-36.81548309326172,116.43817018985942,36.86027526855469,22.52208137512207,17.194759368896484,-113.39630126953125,0.0036889957264065742
218000,-29.55697250366211,135.42886149009925,33.753318786621094,31.549484252929688,15.318764686584473,-110.18907928466797,0.010539569891989231
220000,-15.38492202758789,111.43482243383362,43.897335052490234,34.66261672973633,21.162189483642578,-115.11410522460938,0.007037593517452478
222000,-36.75956726074219,143.7416290395046,37.65338134765625,23.695091247558594,16.506208419799805,-114.6233139038086,0.009062564931809902
224000,-3.1534080505371094,133.27968662387656,40.9622917175293,32.834434509277344,24.870464324951172,-101.84949493408203,0.02890094928443432
226000,-31.642595291137695,112.90641273325461,34.85478973388672,29.889999389648438,12.230813980102539,-108.62726593017578,0.00905632134526968
228000,-55.634056091308594,136.9802069789769,27.000228881835938,24.525495529174805,11.480978012084961,-118.65070343017578,0.00994128081947565
230000,-33.60560607910156,123.35009862780615,35.43865203857422,36.10890197753906,15.083913803100586,-120.25120544433594,0.014123435132205486
232000,-11.988424301147461,135.92244708793632,51.101654052734375,21.68174171447754,16.884891510009766,-101.66416931152344,0.007461816072463989
234000,-23.749069213867188,118.89307965459129,54.210914611816406,23.516311645507812,13.244165420532227,-114.72576904296875,0.005300280638039112
236000,-11.055856704711914,131.74328089544005,47.20050811767578,28.48598861694336,23.704782485961914,-110.46356201171875,0.0164303220808506
238000,-35.472164154052734,162.29332269576486,38.9772834777832,23.795936584472656,19.763851165771484,-118.01554870605469,0.006305704824626446
240000,-30.212329864501953,154.55965964161615,24.289165496826172,33.451141357421875,16.57440185546875,-104.53892517089844,0.011894033290445805
242000,-30.552906036376953,145.84255316311257,34.22074890136719,20.188827514648438,19.729907989501953,-104.7002182006836,0.007830332964658737
244000,-24.28891372680664,147.4750206909306,35.9232177734375,27.933046340942383,22.499134063720703,-110.65521240234375,0.010903164744377136
246000,-35.02733612060547,134.7587420243241,48.61183166503906,21.642108917236328,12.68830680847168,-117.97309875488281,0.0035114078782498837
248000,-23.766672134399414,147.30608574145108,50.15448760986328,30.969528198242188,14.385671615600586,-119.29082489013672,0.014464014209806919
250000,-58.53955841064453,148.45627524443393,31.974159240722656,22.181453704833984,11.706196784973145,-124.4098892211914,0.008528189733624458
252000,-38.86792755126953,156.05734434027212,38.51227569580078,25.606338500976562,14.733638763427734,-117.72632598876953,0.0061453962698578835
254000,-20.190202713012695,125.52386722634812,34.52142333984375,33.91767501831055,19.794687271118164,-108.4341049194336,0.010122699663043022
256000,-50.491546630859375,130.7954711415423,41.62263870239258,20.515586853027344,12.435596466064453,-125.06922912597656,0.0038598717655986547
258000,-36.097633361816406,123.20864404382135,40.85243606567383,25.858577728271484,15.69350814819336,-118.51348876953125,0.011328963562846184
260000,-47.08638000488281,123.98034049885295,32.44760513305664,24.61861228942871,12.949538230895996,-117.10893249511719,0.0068071698769927025
262000,-43.83931350708008,127.05030355610256,35.13047790527344,27.229976654052734,14.762434959411621,-120.97164154052734,0.009445817209780216
264000,-24.84212303161621,161.75925732475557,36.22218704223633,29.843135833740234,20.62784194946289,-111.54878234863281,0.013489068485796452
266000,-27.742204666137695,140.72283203320916,35.37284851074219,32.03314971923828,14.257933616638184,-109.41839599609375,0.012259370647370815
268000,-28.069856643676758,168.50096043084304,35.05464172363281,17.48876953125,23.80126190185547,-104.4176025390625,0.003077210858464241
270000,-8.451889038085938,114.56326370885597,37.780616760253906,24.425302505493164,24.441944122314453,-95.11517333984375,0.01541272271424532
272000,-26.52515411376953,126.13007930996753,27.488645553588867,25.354637145996094,26.82187271118164,-106.21123504638672,0.020925143733620644
274000,-3.7185211181640625,126.30214941071044,48.572509765625,26.585773468017578,31.820743560791016,-110.70295715332031,0.005405928939580917
276000,-19.958541870117188,137.31074559434134,31.32455062866211,32.06761932373047,20.444435119628906,-103.83914184570312,0.04399895295500755
278000,-12.479639053344727,112.59952156979763,41.03453826904297,30.557559967041016,17.87442398071289,-101.95061492919922,0.0044562071561813354
280000,-13.407011032104492,126.8888814995896,33.61217498779297,22.874862670898438,24.316635131835938,-94.22589874267578,0.015215527266263962
282000,-45.67975616455078,143.24727877062764,30.62912368774414,28.41832160949707,17.042583465576172,-121.77664184570312,0.006858133710920811
284000,-6.012750625610352,118.51546597833591,35.95085525512695,29.17483901977539,28.51719856262207,-99.66258239746094,0.006938953883945942
286000,-25.769771575927734,120.71067404115774,27.369525909423828,39.165931701660156,23.360729217529297,-115.68756866455078,0.021611496806144714
288000,-31.528676986694336,142.47396694802438,23.407268524169922,33.92189025878906,24.61020278930664,-113.52630615234375,0.058267392218112946
290000,-7.820858001708984,140.78782907159666,45.43345642089844,34.42587661743164,21.075977325439453,-108.82855224609375,0.07237476855516434
292000,-27.467979431152344,126.83003050468491,31.410459518432617,27.878503799438477,23.120040893554688,-110.08644104003906,0.20945897698402405
294000,-41.86236572265625,126.98354777432338,33.72674560546875,21.932361602783203,17.231910705566406,-114.76589965820312,0.012517164461314678
296000,-16.787256240844727,122.00787155155228,38.053123474121094,27.509891510009766,19.9755859375,-102.35095977783203,0.025099527090787888
298000,-40.90849304199219,121.8210815332922,32.073646545410156,37.55189514160156,12.264819145202637,-122.8089370727539,0.010079145431518555
300000,-25.644710540771484,145.31521689725398,35.536827087402344,22.158796310424805,22.70722007751465,-106.06971740722656,0.022171834483742714
302000,-23.384510040283203,133.11898144646347,39.17335891723633,30.758268356323242,15.309606552124023,-108.6322021484375,0.0064593832939863205
304000,-39.160640716552734,136.49790027897765,37.024566650390625,18.002845764160156,18.1025447845459,-112.29853820800781,0.007941959425807
306000,-38.35967254638672,128.1404472656809,30.586563110351562,32.01734161376953,15.96699047088623,-116.94182586669922,0.011264128610491753
308000,-44.41686248779297,158.47574076285105,24.646099090576172,30.207263946533203,19.399436950683594,-118.68941497802734,0.019749339669942856
310000,-23.39547348022461,124.82631518701825,36.115966796875,29.756629943847656,16.37052345275879,-105.64653015136719,0.007929058745503426
312000,-29.267789840698242,162.20127541934258,36.109344482421875,25.727340698242188,19.516338348388672,-110.62399291992188,0.003174243029206991
314000,-40.56636047363281,127.14330667132468,26.178874969482422,28.02618408203125,19.40298843383789,-114.1852798461914,0.010875707492232323
316000,-22.406654357910156,129.60795613342668,33.52276611328125,29.10675621032715,22.33273696899414,-107.38335418701172,0.014438793994486332
318000,-33.43756866455078,126.71526293999099,28.734466552734375,25.50619888305664,19.92064666748047,-107.60450744628906,0.005622945725917816
320000,-50.908660888671875,146.80072420960028,35.74359130859375,19.74831771850586,17.878135681152344,-124.294921875,0.016221096739172935
322000,-25.989423751831055,148.6732315352162,36.97454071044922,27.009092330932617,14.37993049621582,-104.35717010498047,0.004182466771453619
324000,-16.798274993896484,132.6289802441257,30.21017074584961,28.51428985595703,25.22801971435547,-100.77778625488281,0.02703072875738144
326000,-27.238101959228516,138.64434144623286,35.24898910522461,25.715057373046875,20.820690155029297,-109.04398345947266,0.02115262672305107
328000,-47.38636016845703,146.52116047743004,18.113754272460938,29.620325088500977,14.9857759475708,-110.20581817626953,0.09960396587848663
330000,-23.16216468811035,125.11662254729843,35.148353576660156,34.03337478637695,22.520008087158203,-114.93461608886719,0.07071197032928467
332000,-6.1486968994140625,141.8545834057435,39.041717529296875,33.180545806884766,26.817302703857422,-105.31230163574219,0.12403766810894012
334000,-0.8459110260009766,151.24627311721736,37.80620193481445,24.707801818847656,28.947376251220703,-92.42808532714844,0.12079910933971405
336000,-18.103687286376953,132.78729582453923,41.82842254638672,23.27012062072754,18.75257682800293,-101.96685791015625,0.012054351158440113
338000,-28.648244857788086,124.21329753114415,36.73044967651367,26.973064422607422,22.075910568237305,-114.43343353271484,0.005765348207205534
340000,-27.09953498840332,141.1250776753358,41.02389144897461,31.508188247680664,20.671096801757812,-120.31363677978516,0.010917914099991322
342000,-56.23146057128906,170.055880756832,43.780372619628906,16.0437068939209,11.240659713745117,-127.3100357055664,0.013834988698363304
344000,-11.122440338134766,112.15389040454733,42.663211822509766,34.95690155029297,19.408496856689453,-108.15583038330078,0.004785675555467606
346000,-46.53074264526367,134.0255180809851,30.004898071289062,24.690507888793945,16.96353530883789,-118.69722747802734,0.5075410008430481
348000,-22.86642837524414,139.75143217773194,37.297428131103516,23.4558048248291,27.901866912841797,-111.63871765136719,0.11718740314245224
350000,-27.07781410217285,107.2615155331802,30.20317840576172,17.957172393798828,23.55954933166504,-98.80135345458984,0.0036419190000742674
352000,-32.428810119628906,140.22302392478528,29.628360748291016,29.8804874420166,20.798965454101562,-112.74024963378906,0.0036226906813681126
354000,-37.3670768737793,138.78876868888509,30.84803581237793,35.976985931396484,9.922136306762695,-114.11858367919922,0.004344285000115633
356000,-35.02463912963867,138.7642609820578,44.15116882324219,27.516292572021484,14.404006004333496,-121.10430908203125,0.00820406898856163
358000,-26.987688064575195,138.39225807955734,41.25884246826172,18.107601165771484,20.857345581054688,-107.24746704101562,0.035987380892038345
360000,-32.88827133178711,138.80995007668903,33.19902038574219,30.768333435058594,13.238733291625977,-110.17735290527344,0.08299420773983002
362000,-29.18269920349121,131.58534765054642,48.21564483642578,28.29892349243164,13.545654296875,-119.26506042480469,0.022136330604553223
364000,-23.267059326171875,124.84185712590326,29.422868728637695,28.381677627563477,27.73210334777832,-108.81074523925781,0.007027819287031889
366000,-14.784656524658203,138.64092910171752,36.06009292602539,25.107728958129883,26.340471267700195,-102.3040771484375,0.011139157228171825
368000,-13.817876815795898,126.25533242629544,31.977462768554688,29.398685455322266,25.68696403503418,-100.88973999023438,0.008748679421842098
370000,-21.667076110839844,138.83231670460472,48.040618896484375,21.181888580322266,23.270130157470703,-114.25765991210938,0.09793674945831299
372000,-6.443668365478516,128.81931265647435,36.91064453125,26.67055892944336,31.647418975830078,-101.6783447265625,0.0060568917542696
374000,-24.92929458618164,139.9060295452142,40.230438232421875,21.51244354248047,19.90674591064453,-106.64071655273438,0.06178949400782585
376000,-42.830474853515625,166.44942449802159,42.718299865722656,22.087928771972656,11.011162757873535,-118.66036987304688,0.012498660013079643
378000,-33.630218505859375,128.39773039542743,37.836273193359375,27.778108596801758,16.55827522277832,-115.80662536621094,0.003756097983568907
380000,-37.27293395996094,146.0768961616635,28.986923217773438,37.665592193603516,16.42081642150879,-120.35626220703125,0.00999365746974945
382000,-30.57110023498535,131.22185171336432,40.05622863769531,22.131057739257812,18.88549041748047,-111.65711975097656,0.013242942281067371
384000,-32.39714050292969,140.67540331196227,45.26136016845703,26.905895233154297,13.591351509094238,-118.16506958007812,0.00932377576828003
386000,-18.937862396240234,134.82169356768,38.98186492919922,27.853675842285156,18.169353485107422,-103.9505615234375,0.007807155605405569
388000,-0.32410240173339844,128.6095538318547,40.69868469238281,24.83331298828125,27.26764678955078,-93.17652130126953,0.0527724027633667
390000,8.160030364990234,135.46145559317299,28.717681884765625,33.947181701660156,27.06264877319336,-81.57575988769531,0.008279157802462578
392000,-12.580167770385742,148.53764580146225,28.321895599365234,24.046260833740234,26.56998062133789,-91.53226470947266,0.013963420875370502
394000,14.336877822875977,138.96441362673932,38.12086868286133,36.07896423339844,30.507579803466797,-90.37936401367188,0.008836353197693825
396000,15.363487243652344,146.2484787846185,45.38739013671875,26.43476104736328,28.304853439331055,-84.79248046875,0.028961671516299248
398000,21.373977661132812,141.04042859122407,27.471118927001953,32.408538818359375,43.562721252441406,-82.62442016601562,0.5560206770896912
400000,12.079835891723633,140.17035720691538,29.246984481811523,39.925926208496094,33.68865203857422,-90.8791275024414,0.09740637242794037
402000,-5.084081649780273,148.46871070721951,43.11736297607422,34.21039962768555,21.268558502197266,-103.71436309814453,0.03395891189575195
404000,-3.999492645263672,148.3996417955448,34.55291748046875,29.226932525634766,30.909610748291016,-98.88804626464844,0.19908109307289124
406000,0.2615547180175781,153.70676468054018,37.05419921875,27.539464950561523,29.99944305419922,-94.3407211303711,0.009173517115414143
408000,8.730594635009766,153.34427237409787,34.8896484375,33.8433837890625,23.087881088256836,-83.0982666015625,0.007944678887724876
410000,-1.1961345672607422,140.6652809790722,22.215106964111328,27.564861297607422,27.92485809326172,-78.98451232910156,0.08355266600847244
412000,-5.872394561767578,140.39650866695192,24.175521850585938,30.71812629699707,21.732555389404297,-83.3891830444336,0.8905856013298035
414000,-4.353992462158203,138.16623087856482,41.3326416015625,34.34058380126953,20.59292221069336,-100.64507293701172,0.024932947009801865
416000,-15.198402404785156,137.76802843456142,35.076751708984375,29.186100006103516,22.39710807800293,-101.86151123046875,0.0031420737504959106
418000,-13.839536666870117,132.36002632263342,34.94419479370117,31.76030158996582,20.411880493164062,-100.97531127929688,0.01940123550593853
420000,-20.22427749633789,126.89630836706417,34.30016326904297,25.03192901611328,23.724262237548828,-103.31498718261719,0.03436028212308884
422000,-21.306285858154297,113.69832517890231,37.539817810058594,31.07649803161621,17.55941390991211,-107.48715209960938,0.005135471001267433
424000,-37.078041076660156,119.43415132400324,26.504077911376953,32.375732421875,16.98025131225586,-112.94847106933594,0.010373261757194996
426000,-42.7520751953125,128.39236813976046,40.0075569152832,24.46875,14.515071868896484,-121.75262451171875,0.009167075157165527
428000,-32.26509094238281,121.96116926779327,32.600833892822266,33.654327392578125,15.118047714233398,-113.64448547363281,0.006182773970067501
430000,-38.212486267089844,132.9284445401081,29.529191970825195,40.91480255126953,14.925110816955566,-123.59014892578125,0.008561297319829464
432000,-20.639358520507812,140.2884128570807,27.013385772705078,27.069629669189453,29.843048095703125,-104.61219024658203,0.04676543548703194
434000,-37.411251068115234,133.18888193789402,27.954309463500977,18.831279754638672,16.416439056396484,-100.64813995361328,0.034861236810684204
436000,-18.401790618896484,106.93521128369896,35.7261962890625,24.834218978881836,29.971879959106445,-108.94277954101562,0.008694509044289589
438000,-14.927892684936523,108.74380166877114,37.87129211425781,26.073455810546875,22.55205535888672,-101.45198059082031,0.02728491835296154
440000,-7.282415390014648,136.23378290181245,33.033538818359375,31.478559494018555,25.922069549560547,-97.72608184814453,0.009495142847299576
442000,2.1803741455078125,138.17656349599082,31.374675750732422,26.53472900390625,28.839679718017578,-84.63970947265625,0.07099360227584839
444000,-23.41920280456543,147.8245327064714,25.612472534179688,28.991802215576172,24.930530548095703,-102.96004486083984,0.0060394639149308205
