#"Step","Potential Energy (kJ/mole)","Temperature (K)","Harmonic Bond Energy (kJ/mol)","Harmonic Angle Energy (kJ/mol)","Periodic Torsion Energy (kJ/mol)","LJ 12-10 Contact Energy (kJ/mol)","LJ 12 Repulsion Energy (kJ/mol)"
5000,-86.34049224853516,91.96625247212084,24.229568481445312,14.554399490356445,7.777949333190918,-135.72940063476562,2.8270010948181152
5100,-83.26197814941406,88.74029733066511,27.238540649414062,13.18767261505127,7.949877738952637,-133.40367126464844,1.765602946281433
5200,-84.00678253173828,90.30011009022665,16.189041137695312,19.682281494140625,8.61684513092041,-130.79933166503906,2.304386615753174
5300,-90.4430923461914,102.1531603213107,24.471498489379883,16.639375686645508,5.597214221954346,-139.12648010253906,1.9753106832504272
5400,-76.78905487060547,91.10484615260671,26.999427795410156,18.523357391357422,7.044308662414551,-132.09011840820312,2.7339696884155273
5500,-86.48194122314453,104.7954969309764,18.333393096923828,20.827482223510742,6.408076286315918,-134.7689666748047,2.7180769443511963
5600,-70.39054870605469,86.23964926624292,26.373699188232422,23.108234405517578,8.547794342041016,-131.0644073486328,2.6441407203674316
5700,-78.3604736328125,92.5232044071379,22.944942474365234,17.76872444152832,8.410375595092773,-129.11785888671875,1.6333420276641846
5800,-79.60689544677734,97.89147379801533,19.60635757446289,22.593774795532227,7.179389476776123,-130.730712890625,1.7442960739135742
5900,-83.14775085449219,94.21926987059766,20.31565284729004,23.04907989501953,6.247674465179443,-134.48426818847656,1.724099040031433
6000,-86.64418029785156,100.53771153683928,18.44847869873047,21.217342376708984,10.158306121826172,-139.09437561035156,2.6260826587677
6100,-87.50302124023438,97.67669550604694,19.38668441772461,18.788314819335938,6.643610000610352,-135.28289794921875,2.9612667560577393
6200,-77.39617156982422,89.39789915871476,24.287128448486328,20.03966522216797,9.576099395751953,-133.57374572753906,2.2746739387512207
6300,-78.1766586303711,84.98380323194839,21.630809783935547,21.776119232177734,8.90922737121582,-133.10101318359375,2.6081960201263428
6400,-90.45333862304688,104.93967249768895,17.48247528076172,17.387950897216797,8.605968475341797,-136.22543334960938,2.295701503753662
6500,-78.85978698730469,91.57579570676305,25.163665771484375,18.853740692138672,8.543856620788574,-133.20899963378906,1.7879568338394165
6600,-83.12466430664062,101.23664393963111,22.35382843017578,18.40624237060547,8.197709083557129,-134.85372924804688,2.771291494369507
6700,-71.9786376953125,89.18717512245239,24.71672821044922,21.1599178314209,8.720558166503906,-128.35922241210938,1.7833786010742188
6800,-72.70407104492188,84.06875353719727,30.51768684387207,18.477588653564453,8.541675567626953,-132.5377960205078,2.296780586242676
6900,-82.5693130493164,89.94192824314743,21.629375457763672,19.76657485961914,9.371808052062988,-135.37649536132812,2.0394270420074463
7000,-87.11161804199219,102.47639047993043,21.32617950439453,14.959296226501465,8.70096492767334,-134.48989868164062,2.391843318939209
7100,-78.98516845703125,93.37823993208592,23.304738998413086,19.05257797241211,8.911779403686523,-132.38284301757812,2.128584146499634
7200,-82.66102600097656,106.34198971927282,25.596057891845703,20.06906509399414,7.148268699645996,-136.96731567382812,1.4929031133651733
7300,-82.08394622802734,100.80926970857416,23.598255157470703,16.817039489746094,7.894648551940918,-133.0847930908203,2.690910816192627
7400,-75.60675048828125,93.8854287424119,25.5087890625,18.266347885131836,7.7266740798950195,-128.77471923828125,1.6661592721939087
7500,-69.04377746582031,87.13725709730674,24.039997100830078,21.434253692626953,8.278870582580566,-126.07846069335938,3.281552314758301
7600,-67.77941131591797,84.15306067251468,29.188627243041992,18.693519592285156,7.576158046722412,-127.09931945800781,3.8615996837615967
7700,-75.99340057373047,94.61623377157045,30.290327072143555,16.989078521728516,6.579740047454834,-131.5924835205078,1.7399353981018066
7800,-63.494346618652344,79.96305132492269,27.15032196044922,22.758167266845703,9.903849601745605,-125.6167984008789,2.3101181983947754
7900,-83.35066986083984,102.0203737214192,28.084747314453125,15.989587783813477,7.95241117477417,-136.96299743652344,1.5855753421783447
8000,-81.14695739746094,93.30775918464448,26.780019760131836,18.575679779052734,5.659206867218018,-133.92694091796875,1.7650666236877441
8100,-81.36482238769531,86.83327335084849,24.658872604370117,21.487648010253906,7.403618335723877,-137.08192443847656,2.1669578552246094
8200,-88.1929702758789,91.03561436366111,27.590805053710938,15.671737670898438,5.8212175369262695,-140.46778869628906,3.1910557746887207
8300,-88.54181671142578,92.45792928207905,24.105777740478516,15.963292121887207,9.402087211608887,-140.9536895751953,2.940720796585083
8400,-94.28953552246094,96.50080225894078,20.427169799804688,14.201412200927734,5.312772750854492,-137.33868408203125,3.107789993286133
8500,-89.6246566772461,86.57849575878558,21.153642654418945,14.983327865600586,8.914721488952637,-137.1439208984375,2.4675655364990234
8600,-86.77017974853516,82.47821947010706,20.31188201904297,15.577571868896484,7.567385673522949,-132.10365295410156,1.8766332864761353
8700,-75.97673034667969,79.26070714522082,21.647985458374023,16.259246826171875,8.572535514831543,-124.24781799316406,1.7913198471069336
8800,-76.24359130859375,87.20261397728947,23.031673431396484,18.32044219970703,8.469813346862793,-127.952880859375,1.8873556852340698
8900,-81.30508422851562,99.64123216361813,19.473854064941406,13.8294038772583,9.022092819213867,-125.89205169677734,2.2616143226623535
9000,-75.02104949951172,97.23018098974609,22.737974166870117,18.436904907226562,8.911144256591797,-127.12191009521484,2.014841318130493
9100,-72.66014099121094,88.72821742342495,24.731117248535156,16.885356903076172,7.028885841369629,-124.22805786132812,2.9225592613220215
9200,-84.75873565673828,100.50678330889103,25.763614654541016,16.502838134765625,5.913922309875488,-135.71005249023438,2.770937919616699
9300,-81.13414764404297,98.61449299265009,25.335369110107422,15.464875221252441,7.134154319763184,-131.17974853515625,2.1112167835235596
9400,-71.59037780761719,85.73988869257403,30.455608367919922,23.24132537841797,7.450075149536133,-134.63169860839844,1.8943182229995728
9500,-76.32103729248047,96.0386941098616,29.012575149536133,18.550411224365234,5.568186283111572,-132.224853515625,2.772639751434326
9600,-86.95161437988281,109.06993352132939,25.200416564941406,14.915575981140137,6.350852966308594,-135.7913360595703,2.372875690460205
9700,-72.59968566894531,88.25703985904698,27.06326675415039,25.90138816833496,9.944063186645508,-137.93960571289062,2.4312000274658203
9800,-90.739013671875,110.3424882327808,21.668792724609375,16.558504104614258,5.3574934005737305,-137.19590759277344,2.872103452682495
9900,-67.5545654296875,83.2208426666024,25.529144287109375,26.935379028320312,7.237074375152588,-129.29696655273438,2.0407958030700684
10000,-72.53242492675781,89.888858357676,24.435209274291992,18.152193069458008,7.0009846687316895,-124.73513793945312,2.6143245697021484
10100,-63.275184631347656,88.76646686851532,29.804157257080078,21.194196701049805,7.44227409362793,-123.40367889404297,1.6878786087036133
10200,-69.99451446533203,92.74181505275737,22.171770095825195,17.190977096557617,11.156906127929688,-122.24911499023438,1.734947681427002
10300,-78.35550689697266,100.43997224417781,22.96071434020996,16.09912872314453,6.930173873901367,-126.07955169677734,1.7340253591537476
10400,-74.38352966308594,99.11522177666994,20.45701789855957,26.493528366088867,8.555460929870605,-131.6529541015625,1.763421654701233
10500,-71.25605010986328,90.63756148915553,28.16442108154297,19.34490966796875,11.983831405639648,-133.635498046875,2.8862860202789307
10600,-78.569091796875,98.26624425331202,27.586957931518555,21.646230697631836,8.278261184692383,-138.82913208007812,2.7485909461975098
10700,-75.82444763183594,97.90467019645861,20.923492431640625,20.55062484741211,10.90793228149414,-131.59092712402344,3.38443922996521
10800,-77.07145690917969,100.44696880788264,20.793821334838867,22.606260299682617,8.147360801696777,-131.179931640625,2.5610296726226807
10900,-81.27845001220703,104.01093849440375,20.678508758544922,22.817798614501953,8.153051376342773,-134.4062957763672,1.4784826040267944
11000,-78.31037902832031,101.30979170868935,22.664222717285156,16.96493148803711,10.184301376342773,-130.60256958007812,2.4787261486053467
11100,-76.8670425415039,104.07521115670616,22.08517837524414,22.78350067138672,8.553544998168945,-132.45584106445312,2.1665751934051514
11200,-71.56143951416016,96.08034877797996,23.016101837158203,19.448654174804688,13.11452865600586,-129.5261993408203,2.3854753971099854
11300,-71.83855438232422,98.24403210392767,20.731395721435547,23.66287612915039,10.816091537475586,-129.49356079101562,2.444634199142456
11400,-65.2164535522461,88.29091176364346,27.096359252929688,25.6025390625,9.471136093139648,-129.8604278564453,2.4739298820495605
11500,-71.25361633300781,96.21996197469032,25.565725326538086,16.153972625732422,10.371384620666504,-125.09065246582031,1.7459579706192017
11600,-77.28046417236328,102.90971608393848,23.281761169433594,15.849884033203125,10.963199615478516,-129.28167724609375,1.9063611030578613
11700,-77.11225891113281,108.95472136676372,28.527359008789062,18.992284774780273,7.879463195800781,-135.2742919921875,2.762918472290039
11800,-73.2782211303711,100.58220928995918,23.50582504272461,25.94845962524414,7.995232582092285,-132.97621154785156,2.248476266860962
11900,-66.83728790283203,96.92356226766897,25.639347076416016,20.81290054321289,8.418540954589844,-123.85295104980469,2.144871950149536
12000,-54.16627502441406,82.4905614486201,35.469993591308594,26.64487075805664,8.887296676635742,-127.99524688720703,2.8268144130706787
12100,-79.5271987915039,110.53933818379413,23.274944305419922,12.941051483154297,8.668975830078125,-127.03816986083984,2.625997304916382
12200,-67.53172302246094,100.61893802439084,24.909578323364258,23.78201675415039,9.903260231018066,-128.40927124023438,2.282686710357666
12300,-69.50669860839844,101.19412941432233,25.97507095336914,26.595081329345703,8.562999725341797,-132.58851623535156,1.948670744895935
12400,-74.88777923583984,104.83053085041175,29.051143646240234,24.71004867553711,5.861293792724609,-135.9918975830078,1.4816299676895142
12500,-82.76879119873047,117.24023916643783,23.88408660888672,17.066078186035156,11.132356643676758,-137.33706665039062,2.485759735107422
12600,-70.96527862548828,107.01152062076514,19.807273864746094,26.47256851196289,13.782286643981934,-134.94496154785156,3.917567491531372
12700,-84.42228698730469,117.712717967518,23.058021545410156,19.215946197509766,8.895545959472656,-138.1256866455078,2.5338895320892334
12800,-73.63754272460938,90.3610469164083,24.155162811279297,24.652828216552734,10.139551162719727,-134.60028076171875,2.015195846557617
12900,-79.02194213867188,98.32099856114537,21.699966430664062,22.751789093017578,5.743334770202637,-131.76193237304688,2.5448853969573975
13000,-73.03004455566406,89.53673227894309,27.243087768554688,18.351810455322266,8.607648849487305,-128.32330322265625,1.0907176733016968
13100,-74.82919311523438,90.5947415205063,23.998748779296875,16.502845764160156,7.511178970336914,-124.44065856933594,1.5986933708190918
13200,-81.5342025756836,101.97288337731187,19.16562271118164,13.081066131591797,12.710762023925781,-128.5697479248047,2.078103542327881
13300,-73.33494567871094,95.13002446468683,26.317001342773438,14.068085670471191,13.006982803344727,-128.18804931640625,1.4610316753387451
13400,-63.864723205566406,97.77527762070604,32.543617248535156,16.472047805786133,10.126619338989258,-125.751220703125,2.7442150115966797
13500,-74.86116790771484,112.57089600367824,21.70525360107422,24.273122787475586,9.613454818725586,-132.73016357421875,2.2771718502044678
13600,-78.62743377685547,118.43791888496378,27.372146606445312,14.370983123779297,11.089883804321289,-133.21456909179688,1.7541183233261108
13700,-75.98270416259766,115.21913230198683,25.588394165039062,17.665287017822266,8.693239212036133,-130.43594360351562,2.5063159465789795
13800,-77.90911102294922,119.75718148144709,23.60395050048828,18.621431350708008,10.043522834777832,-132.08560180664062,1.9075859785079956
13900,-59.141910552978516,95.35976936365765,32.82305908203125,18.214473724365234,12.785926818847656,-124.74910736083984,1.7837315797805786
14000,-61.404457092285156,97.4035474164324,29.056516647338867,21.12957763671875,9.414441108703613,-123.2155990600586,2.2106130123138428
14100,-57.94730758666992,94.05041122428817,29.7860164642334,20.126863479614258,9.8385591506958,-119.2621841430664,1.5634421110153198
14200,-59.73591995239258,98.57962910733718,34.935420989990234,18.39306640625,9.42094612121582,-123.90323638916016,1.4178805351257324
14300,-64.12848663330078,107.84709008807644,29.125080108642578,22.341217041015625,8.837202072143555,-127.1017837524414,2.6697964668273926
14400,-67.221435546875,108.66549068299864,34.02560043334961,18.620529174804688,10.808324813842773,-132.5323486328125,1.8564655780792236
14500,-67.28608703613281,115.25551533868409,27.192256927490234,22.39263916015625,10.321060180664062,-129.87698364257812,2.684927463531494
14600,-72.46137237548828,113.19888654086228,30.95805549621582,15.280284881591797,9.571853637695312,-130.7833709716797,2.5118119716644287
14700,-70.31526184082031,107.68214945326798,32.30839538574219,18.327062606811523,9.132207870483398,-132.69589233398438,2.612957239151001
14800,-71.09989166259766,109.30044235302006,28.15450096130371,18.50951385498047,8.778820037841797,-128.37957763671875,1.8368425369262695
14900,-68.93809509277344,110.04958479178521,27.962738037109375,21.297283172607422,9.401540756225586,-129.39990234375,1.800255537033081
15000,-66.95599365234375,108.10889917882415,30.848798751831055,19.03635025024414,9.520336151123047,-127.70645141601562,1.3449667692184448
15100,-64.26019287109375,104.36327689231219,28.327730178833008,24.302446365356445,7.003714561462402,-125.58720397949219,1.6931244134902954
15200,-64.84356689453125,110.76725441782503,33.17615509033203,15.840400695800781,9.346445083618164,-124.7578353881836,1.5512683391571045
15300,-48.89523696899414,97.5795798513749,34.25071716308594,24.22856330871582,11.717899322509766,-120.8492431640625,1.7568283081054688
15400,-53.89583969116211,100.23209915127475,33.04253387451172,17.0465087890625,13.192695617675781,-119.86373901367188,2.686168909072876
15500,-52.0786247253418,95.55110941924237,31.415260314941406,21.76791000366211,11.71168327331543,-118.8893051147461,1.9158307313919067
15600,-66.307373046875,112.88588559080438,26.383270263671875,16.59577178955078,11.709814071655273,-122.8087158203125,1.812480092048645
15700,-67.61994934082031,118.21964612889306,24.327228546142578,21.772953033447266,12.699447631835938,-128.1566925048828,1.7371169328689575
15800,-65.27691650390625,105.75376645819023,24.047937393188477,21.12729263305664,14.842842102050781,-127.48274230957031,2.1877503395080566
15900,-69.67170715332031,115.82636578811672,24.86895751953125,18.623878479003906,12.966596603393555,-128.2091064453125,2.077969551086426
16000,-71.22631072998047,117.31615206932224,31.78330421447754,15.327797889709473,9.362726211547852,-130.4560546875,2.7559216022491455
16100,-54.128173828125,97.32076738697177,30.75580596923828,29.982894897460938,9.079460144042969,-126.06727600097656,2.120948314666748
16200,-70.32176208496094,105.59782487516674,22.754575729370117,21.66922950744629,8.962002754211426,-125.51217651367188,1.804610252380371
16300,-72.50470733642578,102.53109294827193,23.963951110839844,19.512805938720703,8.638754844665527,-126.7844009399414,2.1641788482666016
16400,-82.37108612060547,115.34067575164042,19.13779067993164,19.050281524658203,8.74144458770752,-131.29339599609375,1.9927886724472046
16500,-64.69541931152344,90.04104765245452,27.623302459716797,24.043792724609375,7.04245662689209,-125.28187561035156,1.8768996000289917
16600,-75.2874755859375,101.05229475846353,20.777706146240234,13.93741226196289,9.990492820739746,-121.4793701171875,1.486295223236084
16700,-65.54743194580078,93.837275722304,21.56978416442871,21.82864761352539,12.070207595825195,-123.8405990600586,2.8245322704315186
16800,-57.50492858886719,94.43027272512757,29.366056442260742,19.948604583740234,9.790489196777344,-118.01828002929688,1.408205270767212
16900,-68.87771606445312,114.6345016697217,20.565841674804688,16.6090087890625,8.719301223754883,-116.11958312988281,1.3477059602737427
17000,-61.342018127441406,103.051497968037,21.812252044677734,22.552101135253906,9.064092636108398,-116.81787109375,2.0473976135253906
17100,-58.551273345947266,88.93105884776654,27.32227897644043,15.11884593963623,10.925142288208008,-113.31996154785156,1.402419924736023
17200,-64.45103454589844,93.15001209520891,16.780136108398438,22.51602554321289,12.217350006103516,-118.03858947753906,2.074038505554199
17300,-61.80854797363281,93.54694616825918,26.565256118774414,27.937944412231445,8.807585716247559,-126.73942565917969,1.6200852394104004
17400,-83.83084106445312,116.00446812208088,19.25754737854004,15.233633041381836,7.263413906097412,-127.53102111816406,1.9455915689468384
17500,-69.77147674560547,96.0394861611507,25.65050506591797,20.35208511352539,9.605640411376953,-127.64353942871094,2.263814926147461
17600,-68.4043960571289,94.01214508937602,28.007932662963867,23.38158416748047,8.011198043823242,-129.8267364501953,2.0216243267059326
17700,-80.1856918334961,101.69069005070439,16.028249740600586,21.45924949645996,9.74345588684082,-129.63876342773438,2.222118854522705
17800,-72.87660217285156,93.16920835389591,23.50918197631836,24.740507125854492,10.260818481445312,-133.51451110839844,2.12740159034729
17900,-75.35958862304688,102.33405269315274,24.06731605529785,25.128385543823242,7.3469319343566895,-134.1014862060547,2.1992712020874023
18000,-73.90894317626953,97.6876426289722,24.10952377319336,26.38440704345703,7.8392181396484375,-134.76052856445312,2.518434762954712
18100,-78.10206604003906,107.18470897834777,29.898820877075195,17.768970489501953,10.385088920593262,-138.75531005859375,2.600365161895752
18200,-80.31230163574219,111.74907122065797,25.123300552368164,24.304231643676758,7.382295608520508,-139.5515899658203,2.429450750350952
18300,-73.85735321044922,102.40318856696214,17.50848388671875,21.176101684570312,14.73670482635498,-130.7811279296875,3.502488851547241
18400,-72.90980529785156,98.13509204132096,23.283676147460938,19.768659591674805,15.300050735473633,-133.90093994140625,2.638747215270996
18500,-67.3890609741211,86.78272031010138,25.569461822509766,20.332294464111328,13.302507400512695,-128.99679565429688,2.4034698009490967
18600,-66.30851745605469,86.99009814327806,19.384958267211914,21.238765716552734,13.108332633972168,-121.7097396850586,1.6691697835922241
18700,-78.71626281738281,98.68601711181331,15.153831481933594,18.969676971435547,10.975824356079102,-125.13958740234375,1.323984146118164
18800,-75.7498550415039,97.66318453526675,23.646453857421875,15.167279243469238,12.16526985168457,-129.2950439453125,2.5661959648132324
18900,-71.30731201171875,94.83237042647661,22.444759368896484,21.73650360107422,12.617591857910156,-131.02813720703125,2.921975612640381
19000,-74.99803161621094,102.28980983785603,26.290040969848633,13.285266876220703,15.364770889282227,-132.59532165527344,2.657210111618042
19100,-67.05366516113281,92.4445659340792,25.655675888061523,16.98708724975586,9.830042839050293,-121.46179962158203,1.9353294372558594
19200,-77.47434997558594,105.46857437758928,20.787723541259766,18.051170349121094,10.91464900970459,-128.90586853027344,1.6779699325561523
19300,-69.17311096191406,91.21456871395982,22.858997344970703,16.55329132080078,12.850290298461914,-123.05316162109375,1.6174637079238892
19400,-61.67396926879883,84.0159109490363,28.762981414794922,13.967195510864258,12.733657836914062,-118.86721801757812,1.7294120788574219
19500,-63.710472106933594,85.93126342061007,22.523263931274414,18.64349365234375,12.665252685546875,-119.72129821777344,2.178819179534912
19600,-64.26400756835938,78.47784382934452,20.52237319946289,22.643192291259766,13.428533554077148,-122.72781372070312,1.8697121143341064
19700,-78.59486389160156,91.2518370672932,17.343151092529297,12.67989730834961,11.792642593383789,-123.28218078613281,2.871629238128662
19800,-72.90634155273438,90.14802579290904,20.057859420776367,18.45550537109375,7.706125259399414,-121.01426696777344,1.8884385824203491
19900,-85.81260681152344,105.8441878660733,17.9793758392334,16.67192268371582,7.236153602600098,-129.37738037109375,1.6773144006729126
20000,-80.99240112304688,104.98672631614762,16.678728103637695,20.405391693115234,7.130232334136963,-126.41163635253906,1.2048794031143188
20100,-75.55079650878906,87.73665180446707,20.09244155883789,22.76662826538086,8.299701690673828,-127.88710021972656,1.177532434463501
20200,-79.87077331542969,93.75880560362188,22.35320472717285,18.767126083374023,7.316068649291992,-129.9651336669922,1.6579713821411133
20300,-78.88922119140625,95.51472761001241,21.478477478027344,19.1787166595459,11.326166152954102,-132.62054443359375,1.7479625940322876
20400,-79.28043365478516,96.44776143130778,19.439857482910156,19.69605255126953,12.49890422821045,-133.6916046142578,2.7763659954071045
20500,-71.32774353027344,89.11360460641617,19.490867614746094,18.294750213623047,10.937881469726562,-124.18910217285156,4.1378560066223145
20600,-75.61511993408203,90.66746959375295,20.242069244384766,29.763891220092773,10.471362113952637,-137.57147216796875,1.4790228605270386
20700,-71.50971221923828,88.67460083894564,25.78079605102539,22.03154754638672,9.209556579589844,-130.8382110595703,2.30659556388855
20800,-78.0557632446289,95.59504973884935,23.427762985229492,22.42041778564453,10.178909301757812,-135.91131591796875,1.8284574747085571
20900,-87.03902435302734,107.46401995966829,16.58548927307129,21.021484375,8.54747200012207,-135.02911376953125,1.8356300592422485
21000,-79.89932250976562,102.03134297842715,19.64887237548828,20.815956115722656,11.273904800415039,-133.8154296875,2.1773769855499268
21100,-76.1283187866211,91.14285608288637,24.779579162597656,17.99443817138672,10.086067199707031,-130.8719940185547,1.883591651916504
21200,-87.16461181640625,99.25569591568916,21.843990325927734,17.833396911621094,6.3360443115234375,-134.99795532226562,1.8199087381362915
21300,-84.98706817626953,92.39604710070786,14.862363815307617,23.066478729248047,6.468306541442871,-131.96319580078125,2.5789828300476074
21400,-90.95246124267578,96.38986393088153,20.555130004882812,15.757741928100586,7.187209129333496,-136.23472595214844,1.7821850776672363
21500,-83.17011260986328,90.6108079708947,24.168506622314453,19.345930099487305,7.024029731750488,-135.45152282714844,1.742948055267334
21600,-87.55755615234375,93.24868175792423,18.138572692871094,18.222768783569336,9.063183784484863,-135.5757598876953,2.593679189682007
21700,-75.20621490478516,80.84544863419305,24.45974349975586,19.469615936279297,13.581070899963379,-134.7506561279297,2.034013509750366
21800,-77.8330078125,87.32344443528365,31.289148330688477,16.82986831665039,9.131919860839844,-138.18057250976562,3.0966315269470215
21900,-75.26490020751953,86.06416506405904,29.598459243774414,17.352846145629883,9.929228782653809,-134.62158203125,2.4761433601379395
22000,-70.44967651367188,85.7992530701162,29.36798667907715,17.207338333129883,11.610652923583984,-131.39572143554688,2.760052442550659
