#"Step","Potential Energy (kJ/mole)","Temperature (K)","Harmonic Bond Energy (kJ/mol)","Harmonic Angle Energy (kJ/mol)","Periodic Torsion Energy (kJ/mol)","LJ 12-10 Contact Energy (kJ/mol)","LJ 12 Repulsion Energy (kJ/mol)"
7900,-90.05714416503906,100.185498248469,23.367206573486328,18.502639770507812,5.94478178024292,-137.88121032714844,0.009429465048015118
8000,-93.25588989257812,106.52236538928236,22.513416290283203,14.090302467346191,7.158413887023926,-137.02679443359375,0.00876825861632824
8100,-86.35031127929688,102.13636523889383,24.466110229492188,14.409337997436523,9.67706298828125,-134.90896606445312,0.006141127087175846
8200,-85.3018798828125,101.97666369222054,22.7215633392334,15.468096733093262,9.479057312011719,-132.97889709472656,0.008297721855342388
8300,-79.59107971191406,96.42599308103202,20.126070022583008,19.11573600769043,6.601138114929199,-125.4435806274414,0.009559374302625656
8400,-82.29813385009766,93.95069557470003,21.216476440429688,16.39859962463379,8.550315856933594,-128.4736785888672,0.01015413273125887
8500,-75.97737884521484,95.06973429119684,25.87979507446289,17.667957305908203,5.767385959625244,-125.29989624023438,0.007372641935944557
8600,-66.0494155883789,80.01973696128715,28.76787567138672,25.047725677490234,10.794584274291992,-130.666015625,0.0064164819195866585
8700,-79.08805084228516,100.97458141126926,29.20978355407715,16.628719329833984,9.054689407348633,-133.98936462402344,0.008127635344862938
8800,-85.10675048828125,102.8561883222594,25.44082260131836,18.945953369140625,7.0994038581848145,-136.60140991210938,0.008487865328788757
8900,-82.13359069824219,102.49950751572,25.180477142333984,19.891746520996094,8.11117935180664,-135.32598876953125,0.008998370729386806
9000,-75.45841217041016,91.84312837143335,26.961374282836914,19.565441131591797,7.952397346496582,-129.94943237304688,0.011814095079898834
9100,-86.53732299804688,97.14057816777459,23.305892944335938,16.667455673217773,7.133749961853027,-133.65097045898438,0.006541839335113764
9200,-84.24959564208984,98.90291551332366,28.903669357299805,17.8941650390625,6.171250820159912,-137.2249298095703,0.006253044120967388
9300,-89.98397064208984,104.97294113639231,24.942745208740234,17.99259376525879,5.962563991546631,-138.88890075683594,0.00703534996137023
9400,-78.4879150390625,99.29568879294413,26.37411880493164,19.68682098388672,8.45703411102295,-133.0205841064453,0.014704895205795765
9500,-72.71847534179688,90.96486544861025,31.146703720092773,22.503582000732422,8.395364761352539,-134.78907775878906,0.02496432699263096
9600,-71.06330871582031,93.64646164310655,29.222131729125977,17.084854125976562,7.389275550842285,-124.77896881103516,0.01939580589532852
9700,-85.08273315429688,109.96900540076352,25.988983154296875,14.356388092041016,5.981692790985107,-131.4193572998047,0.009563038125634193
9800,-78.10579681396484,98.73625546018772,22.069358825683594,17.848628997802734,10.159517288208008,-128.1920166015625,0.008715490810573101
9900,-77.06101989746094,92.88045242893386,25.127498626708984,15.762035369873047,12.670259475708008,-130.63595581054688,0.015136933885514736
10000,-66.68959045410156,79.79554974998426,29.72693634033203,16.565021514892578,13.569686889648438,-126.55713653564453,0.005905000027269125
10100,-68.10272979736328,80.85360117185878,31.859161376953125,22.497169494628906,9.114473342895508,-131.57789611816406,0.004360782448202372
10200,-93.03509521484375,117.10686545582281,21.443511962890625,12.138568878173828,7.107796669006348,-133.7274627685547,0.002476997207850218
10300,-77.52278900146484,97.39379898262189,25.308212280273438,23.128847122192383,6.949672222137451,-132.91290283203125,0.003396943211555481
10400,-98.65819549560547,126.76333207323373,23.143186569213867,10.107555389404297,7.697402000427246,-139.61166381835938,0.005335714668035507
10500,-71.04598236083984,93.05566723932816,25.77094268798828,21.530216217041016,12.562566757202148,-130.9197540283203,0.010047083720564842
10600,-67.63613891601562,87.903495382171,25.03662109375,26.838314056396484,10.849858283996582,-130.37608337402344,0.015150204300880432
10700,-81.92730712890625,105.06095477307939,26.17394256591797,19.801366806030273,7.022075653076172,-134.9344024658203,0.009715631604194641
10800,-85.78404998779297,108.67296445531676,24.100353240966797,20.708324432373047,5.439956188201904,-136.03860473632812,0.005908189341425896
10900,-76.44937896728516,103.5727902288696,27.581012725830078,20.511943817138672,7.57663106918335,-132.12448120117188,0.005518599413335323
11000,-67.96269989013672,89.89414438344417,31.060474395751953,18.662405014038086,9.776998519897461,-127.46783447265625,0.005253720097243786
11100,-76.52561950683594,96.20865445472981,28.015884399414062,15.342941284179688,10.538644790649414,-130.4293670654297,0.006280922330915928
11200,-76.99964904785156,95.41451490467853,23.758316040039062,18.893611907958984,13.402114868164062,-133.05958557128906,0.0058866036124527454
11300,-84.82828521728516,105.83891197224979,22.98105239868164,16.7037353515625,11.481809616088867,-136.00001525878906,0.0051255435682833195
11400,-91.5490493774414,108.92025906960521,18.06618309020996,18.217355728149414,10.496528625488281,-138.33934020996094,0.010216299444437027
11500,-77.94829559326172,89.39615236873995,25.54448699951172,19.276622772216797,11.341819763183594,-134.1412811279297,0.03005712851881981
11600,-78.35322570800781,92.6446947889592,23.427841186523438,17.293039321899414,14.911325454711914,-134.00421142578125,0.018782271072268486
11700,-76.6668472290039,90.55557527452896,23.144546508789062,22.098052978515625,11.460904121398926,-133.37779235839844,0.0074341753497719765
11800,-89.677978515625,106.14809714882632,25.336044311523438,14.260568618774414,9.337945938110352,-138.6232147216797,0.010678104124963284
11900,-84.9708023071289,96.54182162679375,21.434833526611328,17.421993255615234,9.884317398071289,-133.72412109375,0.012181639671325684
12000,-88.70197296142578,101.44669886966247,19.93389892578125,20.45684814453125,5.931888580322266,-135.0339813232422,0.009370772168040276
12100,-82.63562774658203,93.54238035619457,21.772193908691406,15.3211669921875,9.251368522644043,-128.98507690429688,0.004725594073534012
12200,-86.76277923583984,97.59944770040234,18.961894989013672,19.23676300048828,8.869383811950684,-133.8359375,0.005123609211295843
12300,-79.51576232910156,83.99705867442627,24.961017608642578,17.09979248046875,8.67753791809082,-130.2615203857422,0.007415093947201967
12400,-82.98578643798828,89.26819422860855,23.611209869384766,17.857715606689453,7.444751739501953,-131.9078369140625,0.008361708372831345
12500,-91.74857330322266,100.73550701065923,24.031513214111328,14.15614128112793,6.390241622924805,-136.33631896972656,0.009847661480307579
12600,-88.29576110839844,92.9447421466095,22.16769027709961,17.493221282958984,9.897417068481445,-137.8643035888672,0.010207965038716793
12700,-86.03250122070312,85.7200632533629,28.350034713745117,12.688667297363281,10.275111198425293,-137.35427856445312,0.007968585006892681
12800,-79.63825988769531,75.31122724145266,28.49564552307129,17.129512786865234,9.63782024383545,-134.90916442871094,0.007929348386824131
12900,-84.44004821777344,84.3493999728145,26.069393157958984,16.519798278808594,6.359309196472168,-133.39431762695312,0.0057686083018779755
13000,-87.08592224121094,90.05802294567265,22.50165557861328,15.524784088134766,7.935839653015137,-133.05322265625,0.005017655901610851
13100,-87.79078674316406,81.82194234317656,28.829837799072266,15.476222038269043,5.964052200317383,-138.06600952148438,0.005117014981806278
13200,-88.75874328613281,91.04789916515028,23.828266143798828,17.13070297241211,8.63741683959961,-138.36244201660156,0.007314850110560656
13300,-92.16221618652344,94.47680836689487,21.991167068481445,15.627837181091309,7.610112190246582,-137.4008026123047,0.009464860893785954
13400,-85.1463851928711,92.75329719339432,26.869083404541016,17.050148010253906,6.618609428405762,-135.6912078857422,0.006973511539399624
13500,-85.41082763671875,98.18340785676203,24.735755920410156,16.13532066345215,6.072925567626953,-132.35960388183594,0.004781637340784073
13600,-74.60790252685547,82.28760788967102,26.333545684814453,16.56441879272461,5.668630599975586,-123.17871856689453,0.004218056797981262
13700,-88.87515258789062,98.06905130275203,18.269512176513672,18.327037811279297,8.678979873657227,-134.15609741210938,0.005412408150732517
13800,-88.42262268066406,96.09159287691632,24.019611358642578,15.792491912841797,8.647443771362305,-136.89187622070312,0.009716940112411976
13900,-89.80377960205078,93.94796187573256,23.463041305541992,22.285459518432617,6.290188789367676,-141.85003662109375,0.007560069672763348
14000,-90.77783203125,95.20122903488755,18.262176513671875,22.490158081054688,6.579888343811035,-138.1177520751953,0.007698648609220982
14100,-82.99785614013672,85.77251968669681,26.699432373046875,17.32611083984375,10.466733932495117,-137.49700927734375,0.006884391885250807
14200,-80.00287628173828,92.35273382755535,22.506807327270508,21.044139862060547,10.082775115966797,-133.6455535888672,0.008966309018433094
14300,-76.43318939208984,90.99659929676415,29.67450714111328,20.16737937927246,10.116508483886719,-136.41134643554688,0.019765958189964294
14400,-75.767333984375,90.10547078369554,22.794376373291016,23.30268669128418,10.234366416931152,-132.1089630126953,0.010199137032032013
14500,-74.09691619873047,94.74654607620299,20.17338752746582,19.389293670654297,14.219043731689453,-127.88499450683594,0.006352762691676617
14600,-79.56863403320312,108.64952728794526,22.750137329101562,20.380023956298828,9.959697723388672,-132.66622924804688,0.00773624749854207
14700,-65.82715606689453,81.5929711586806,31.158466339111328,19.91651725769043,9.988020896911621,-126.89810943603516,0.007948452606797218
14800,-74.46659088134766,89.81179887084001,24.67644500732422,17.76201057434082,11.965402603149414,-128.8746795654297,0.004224812611937523
14900,-85.35076141357422,97.59861612064651,22.354679107666016,20.889759063720703,8.488393783569336,-137.08731079101562,0.0037077844608575106
15000,-84.69960021972656,91.69258376046231,25.04396629333496,14.00280475616455,8.94775390625,-132.6984100341797,0.004278801381587982
15100,-86.63139343261719,102.07849875795296,24.05938148498535,17.856605529785156,8.1803617477417,-136.74220275878906,0.014451606199145317
15200,-73.24706268310547,85.30791512127016,25.74303436279297,19.711496353149414,11.562487602233887,-130.2981719970703,0.03408794850111008
15300,-81.37125396728516,103.00307207062716,24.811702728271484,18.346599578857422,7.796454429626465,-132.33653259277344,0.010526193305850029
15400,-89.66983032226562,112.90682374393853,18.779273986816406,20.633342742919922,7.908909797668457,-136.9961700439453,0.0048161521553993225
15500,-82.608154296875,103.92538960373378,22.85533332824707,20.7175350189209,6.099832534790039,-132.28408813476562,0.003241049824282527
15600,-81.80534362792969,94.52358711775787,21.18600082397461,24.400468826293945,8.507758140563965,-135.90354919433594,0.003975521773099899
15700,-87.59667205810547,98.30976018770973,23.664077758789062,14.850031852722168,8.117657661437988,-134.2350311279297,0.006587842013686895
15800,-83.68057250976562,94.0362240305076,22.861572265625,16.996337890625,8.890929222106934,-132.43862915039062,0.009225679561495781
15900,-88.36849212646484,94.65308415835696,20.693889617919922,17.21901512145996,6.7706708908081055,-133.06231689453125,0.010242571122944355
16000,-84.5877914428711,93.72201114184402,21.973548889160156,15.762055397033691,10.023841857910156,-132.3580322265625,0.01079107727855444
16100,-84.99491882324219,92.66932675483048,23.869266510009766,13.9689359664917,8.76987361907959,-131.61300659179688,0.01000892836600542
16200,-73.85942077636719,83.86400591349184,27.98143196105957,26.944644927978516,5.800252914428711,-134.59326171875,0.007520707789808512
16300,-86.0713882446289,99.98446623209168,24.363746643066406,22.294981002807617,4.668485641479492,-137.40408325195312,0.0054741548374295235
16400,-77.74887084960938,91.28176424430131,25.424589157104492,21.334308624267578,6.696974277496338,-131.21270751953125,0.007962177507579327
16500,-82.0479965209961,102.05726001982104,25.601242065429688,19.437458038330078,8.871950149536133,-135.96705627441406,0.00840757880359888
16600,-89.74626159667969,110.6118069936399,27.17656707763672,16.72492218017578,7.512147426605225,-141.16766357421875,0.007774348836392164
16700,-77.59246063232422,91.72505360449208,24.47568702697754,20.234310150146484,9.07174015045166,-131.38165283203125,0.007444726303219795
16800,-87.92610931396484,104.21477935876612,26.214744567871094,16.375614166259766,6.264255523681641,-136.78709411621094,0.006368730217218399
16900,-83.252197265625,98.68159103922623,31.003822326660156,16.404865264892578,5.634281158447266,-136.3016357421875,0.0064623248763382435
17000,-79.20333862304688,92.14245884998378,25.893146514892578,21.079570770263672,7.955433368682861,-134.1394500732422,0.007965278811752796
17100,-82.3702392578125,102.72210325542119,30.38414192199707,15.201400756835938,7.0629706382751465,-135.0320587158203,0.013296672143042088
17200,-74.81271362304688,93.85279856482288,32.605445861816406,16.615449905395508,7.873456001281738,-131.91796875,0.010909948498010635
17300,-81.14653015136719,104.54077773983143,23.657520294189453,20.0296630859375,7.953114032745361,-132.79296875,0.006137162912636995
17400,-81.11512756347656,105.62909579730213,25.148988723754883,21.403947830200195,8.818107604980469,-136.49118041992188,0.005003045778721571
17500,-78.15869903564453,102.91942661725524,33.40139389038086,16.742162704467773,5.328751564025879,-133.63827514648438,0.0072735208086669445
17600,-76.91692352294922,108.07998118068679,26.2630615234375,25.002952575683594,7.21230411529541,-135.40206909179688,0.006839967332780361
17700,-79.73692321777344,113.33719016355577,27.829408645629883,20.776247024536133,8.152222633361816,-136.50009155273438,0.005301555618643761
17800,-68.40103149414062,95.00924881194447,34.2451286315918,24.596948623657227,7.1061835289001465,-134.35443115234375,0.005149247590452433
17900,-80.8523178100586,113.45412748232528,29.20941162109375,18.112960815429688,7.788069725036621,-135.96812438964844,0.005366018041968346
18000,-70.42951965332031,94.3528551913347,31.335987091064453,22.724498748779297,9.433780670166016,-133.932373046875,0.00858152937144041
18100,-84.99958038330078,111.42599048332332,26.543485641479492,16.036222457885742,7.178952217102051,-134.7657928466797,0.007550586014986038
18200,-77.58113098144531,103.32040099377812,31.395830154418945,17.668582916259766,8.827129364013672,-135.4764404296875,0.003767087124288082
18300,-70.11233520507812,95.83627877509743,31.381511688232422,17.169757843017578,10.878718376159668,-129.54795837402344,0.005633646156638861
18400,-78.05302429199219,104.91524670643541,24.282209396362305,20.86087417602539,8.066092491149902,-131.27044677734375,0.008233197964727879
18500,-82.4642562866211,109.39040750007078,28.312030792236328,12.042329788208008,9.05341625213623,-131.89158630371094,0.019558751955628395
18600,-80.3897705078125,106.67671423867667,35.652706146240234,15.228431701660156,6.684101581573486,-137.9620819091797,0.007081705145537853
18700,-75.58329772949219,103.37030533751653,30.07659149169922,20.324867248535156,8.679727554321289,-134.66844177246094,0.003952449653297663
18800,-77.92652130126953,109.144871629174,33.7515869140625,11.334903717041016,7.203333377838135,-130.2224578857422,0.006116427015513182
18900,-78.38841247558594,107.75002562699025,29.311429977416992,17.744840621948242,9.051494598388672,-134.50257873535156,0.00639953650534153
19000,-77.69613647460938,106.60592481716228,31.747894287109375,11.860891342163086,7.891231536865234,-129.20046997070312,0.004320940002799034
19100,-68.27923583984375,89.29421216073955,37.209190368652344,15.935269355773926,7.381106376647949,-128.8102264404297,0.005426943767815828
19200,-68.00662994384766,87.8785384311078,33.14020538330078,19.621150970458984,8.433380126953125,-129.21121215820312,0.009839508682489395
19300,-72.36890411376953,98.12037028791417,32.95756530761719,17.216842651367188,9.190132141113281,-131.74850463867188,0.015059320256114006
19400,-80.52696990966797,107.66837787670995,29.1729793548584,16.076759338378906,6.615721702575684,-132.41148376464844,0.019062314182519913
19500,-91.24948120117188,121.89675529107365,20.65192222595215,19.268449783325195,6.96806526184082,-138.1572265625,0.019309939816594124
19600,-81.86349487304688,98.99790677324941,31.425495147705078,16.619123458862305,6.564901351928711,-136.4888916015625,0.015866203233599663
19700,-85.46871948242188,102.24664991961663,26.201322555541992,12.723318099975586,7.958471775054932,-132.35597229003906,0.004141146317124367
19800,-76.16353607177734,89.55188718439399,32.036094665527344,17.671077728271484,8.928787231445312,-134.802734375,0.0032493819016963243
19900,-80.21807098388672,93.65549431976481,27.30923080444336,16.271198272705078,8.715909004211426,-132.5193328857422,0.004927674308419228
20000,-99.00373840332031,120.74298139259153,23.172168731689453,14.2119140625,5.968932151794434,-142.36932373046875,0.012576334178447723
20100,-78.56243896484375,92.86375392510108,33.60093688964844,20.636341094970703,7.841734886169434,-140.65261840820312,0.011158409528434277
20200,-70.29092407226562,88.66034766064145,33.30144500732422,20.821609497070312,8.06207275390625,-132.48626708984375,0.010218467563390732
20300,-84.25749206542969,104.15169399797826,22.092552185058594,16.862529754638672,7.664823532104492,-130.89117431640625,0.013768227770924568
20400,-70.53773498535156,90.22756963198405,34.1536865234375,18.929763793945312,9.108451843261719,-132.7402801513672,0.010644548572599888
20500,-88.06105041503906,115.70367498091666,20.775362014770508,16.25946617126465,6.949234962463379,-132.0516357421875,0.006518172565847635
20600,-79.72936248779297,98.92476598828746,23.246089935302734,14.224175453186035,9.671828269958496,-126.87590789794922,0.004455003421753645
20700,-75.66815948486328,94.10060933206321,29.810016632080078,13.695260047912598,9.144392013549805,-128.32249450683594,0.004671997390687466
20800,-85.24716186523438,105.32219507545716,20.560062408447266,14.834840774536133,10.846805572509766,-131.4967803955078,0.007908095605671406
20900,-71.99435424804688,90.76511425622468,31.149667739868164,16.836849212646484,10.150796890258789,-130.15237426757812,0.02070102095603943
21000,-69.23917388916016,89.41852855504364,29.43617057800293,23.5485897064209,10.692533493041992,-132.92605590820312,0.009584503248333931
21100,-79.26882934570312,103.21896738034162,24.273601531982422,18.4713134765625,9.711370468139648,-131.73313903808594,0.00802215002477169
21200,-78.22265625,99.61226260344324,22.32434844970703,21.232738494873047,10.536181449890137,-132.328369140625,0.012447340413928032
21300,-80.41105651855469,105.35180696147546,23.894996643066406,19.904184341430664,8.703657150268555,-132.93399047851562,0.020093627274036407
21400,-87.12361145019531,118.87545398712268,24.8508243560791,16.02594757080078,4.751653671264648,-132.76943969726562,0.017413530498743057
21500,-72.86117553710938,106.07252853331285,30.027328491210938,17.30965232849121,10.124982833862305,-130.33250427246094,0.009357894770801067
21600,-71.43070983886719,107.32037608647288,29.232830047607422,21.18975067138672,13.908975601196289,-135.77117919921875,0.00891130231320858
21700,-71.95989990234375,100.19511398679516,28.322946548461914,18.003990173339844,11.559379577636719,-129.85586547851562,0.009638337418437004
21800,-63.64606475830078,94.04312518664226,33.83552932739258,20.015037536621094,12.842668533325195,-130.34681701660156,0.007523051463067532
21900,-68.32490539550781,104.34318674313343,34.919883728027344,16.98477554321289,10.199419021606445,-130.4373779296875,0.008408508263528347
22000,-84.7200698852539,119.61867600430776,24.099760055541992,17.606800079345703,9.817923545837402,-136.25303649902344,0.008480595424771309
22100,-62.41040802001953,99.03227873649078,35.954139709472656,20.873764038085938,10.736196517944336,-130.00025939941406,0.02575131133198738
